realized_pnl,equity_end_realized,return_pct,trades,win_rate_pct,mdd_realized_pct,mdd_mtm_pct,max_gross_notional,symbol,bars
10.09986326745946,110.09986326745945,10.09986326745946,56,100.0,0.0,-11.635784760977788,45.0,AIOT/USDT:USDT,2000
9.876140017345202,109.87614001734521,9.876140017345202,82,100.0,0.0,-5.207923628315621,5.0,R2/USDT:USDT,2000
9.606479339912912,109.60647933991291,9.606479339912912,25,100.0,0.0,-7.683939806117565,50.0,BURNIE/USDT:USDT,262
9.064254401573875,109.06425440157388,9.064254401573875,76,100.0,0.0,-4.768351318062746,17.5,M/USDT:USDT,2000
8.40695349527615,108.40695349527616,8.40695349527615,77,100.0,0.0,-13.317301549185926,45.0,BAS/USDT:USDT,2000
8.371622251389763,108.37162225138977,8.371622251389763,56,100.0,0.0,-6.847629039930372,45.0,EITHER/USDT:USDT,2000
8.231197733288983,108.23119773328898,8.231197733288983,107,100.0,0.0,-6.443602072810975,45.0,TRIA/USDT:USDT,2000
8.060688855036231,108.06068885503623,8.060688855036231,55,100.0,0.0,-22.509506565781916,45.00000000000001,SIREN/USDT:USDT,2000
8.045571817364852,108.04557181736484,8.045571817364852,18,100.0,0.0,-25.8216215416728,55.00000000000001,KIN/USDT:USDT,2000
7.986315574648994,107.986315574649,7.986315574648994,17,100.0,0.0,-11.471041165513364,12.5,SHAPE/USDT:USDT,2000
7.925398599989401,107.9253985999894,7.925398599989402,103,100.0,0.0,-4.062464120478843,5.0,RIVER/USDT:USDT,2000
7.861378530889947,107.86137853088995,7.861378530889946,64,100.0,0.0,-6.062585333294162,45.00000000000001,BANK/USDT:USDT,2000
7.672185924101944,107.67218592410194,7.672185924101944,43,100.0,0.0,-2.7745999704439535,45.0,PIPPIN/USDT:USDT,2000
7.531394071029395,107.5313940710294,7.531394071029396,61,100.0,0.0,-7.044710997888748,12.5,APR/USDT:USDT,2000
7.24950992080878,107.24950992080878,7.24950992080878,21,100.0,0.0,-48.85607171277219,45.0,CHIBI/USDT:USDT,2000
7.108431334058859,107.10843133405886,7.108431334058859,37,100.0,0.0,-10.264458347657547,50.0,PIGEON/USDT:USDT,2000
6.821470631422373,106.82147063142237,6.821470631422373,76,100.0,0.0,-8.701475690749922,5.0,BEAT/USDT:USDT,2000
6.757375958514867,106.75737595851487,6.757375958514868,65,100.0,0.0,-4.696869864061281,45.0,COLLECT/USDT:USDT,2000
6.719596785146491,106.71959678514649,6.719596785146491,88,100.0,0.0,-11.141266972083573,5.0,D/USDT:USDT,2000
