symbol,side,entry_time,exit_time,entry,exit,tp,sl,reason,gross_return,net_return,notional,fees_paid,realized_pnl
PTB/USDT:USDT,LONG,2025-09-08T11:50:00+00:00,2025-09-08T13:00:00+00:00,0.05468,0.053864206761578215,0.05789610795916281,0.053864206761578215,SL,-0.014919408164260873,-0.017519408164260872,2.2,0.0044,-0.038542697961373926
XNY/USDT:USDT,LONG,2025-09-08T12:30:00+00:00,2025-09-08T13:00:00+00:00,0.013871,0.013200498228733128,0.01651432429057132,0.013200498228733128,SL,-0.04833838737415269,-0.0509383873741527,2.2,0.0044,-0.11206445222313594
NAORIS/USDT:USDT,LONG,2025-09-08T12:45:00+00:00,2025-09-08T13:00:00+00:00,0.0343,0.03338454142263793,0.03790901939152353,0.03338454142263793,SL,-0.026689754442042826,-0.029289754442042827,2.2,0.0044,-0.06443745977249422
HEMI/USDT:USDT,LONG,2025-09-08T12:55:00+00:00,2025-09-08T13:05:00+00:00,0.040675,0.04017793922552089,0.04263456651477343,0.04017793922552089,SL,-0.01222030176961557,-0.01482030176961557,2.2,0.0044,-0.03260466389315426
AI16Z/USDT:USDT,LONG,2025-09-08T04:35:00+00:00,2025-09-08T13:10:00+00:00,0.0987,0.10230031794522265,0.10230031794522265,0.09778674861877279,TP,0.036477385463248795,0.03387738546324879,2.2,0.0044,0.07453024801914734
GPS/USDT:USDT,LONG,2025-09-08T10:50:00+00:00,2025-09-08T13:15:00+00:00,0.0162,0.0158366128649957,0.017632583897613095,0.0158366128649957,SL,-0.02243130462989501,-0.02503130462989501,2.2,0.0044,-0.055068870185769024
TAKE/USDT:USDT,LONG,2025-09-08T11:50:00+00:00,2025-09-08T13:15:00+00:00,0.20561,0.19969325796983328,0.2289356176189264,0.19969325796983328,SL,-0.02877652852568798,-0.03137652852568798,2.2,0.0044,-0.06902836275651356
TAKE/USDT:USDT,LONG,2025-09-08T13:20:00+00:00,2025-09-08T13:25:00+00:00,0.19579,0.1881209781898756,0.2260236436745288,0.1881209781898756,SL,-0.039169629757006906,-0.04176962975700691,2.2,0.0044,-0.09189318546541521
EPT/USDT:USDT,LONG,2025-09-08T12:30:00+00:00,2025-09-08T13:30:00+00:00,0.004979,0.004920264340400134,0.005210554042653318,0.004920264340400134,SL,-0.011796677967436414,-0.014396677967436414,2.2,0.0044,-0.031672691528360115
Q/USDT:USDT,LONG,2025-09-08T13:30:00+00:00,2025-09-08T13:35:00+00:00,0.011417,0.01120594707743288,0.012249035560120377,0.01120594707743288,SL,-0.018485847645363904,-0.021085847645363906,2.2,0.0044,-0.0463888648198006
ATH/USDT:USDT,LONG,2025-09-08T13:00:00+00:00,2025-09-08T13:40:00+00:00,0.03361,0.03460186687636084,0.03460186687636084,0.03335840449965481,TP,0.029511064455841684,0.026911064455841682,2.2,0.0044,0.0592043418028517
NAORIS/USDT:USDT,LONG,2025-09-08T13:20:00+00:00,2025-09-08T13:45:00+00:00,0.03543,0.034491338873254805,0.039130490980437804,0.034491338873254805,SL,-0.026493399004944903,-0.029093399004944905,2.2,0.0044,-0.0640054778108788
ATH/USDT:USDT,LONG,2025-09-08T13:40:00+00:00,2025-09-08T13:45:00+00:00,0.03484,0.034493693705400584,0.03620524596909387,0.034493693705400584,SL,-0.009939905126274937,-0.012539905126274937,2.2,0.0044,-0.027587791277804863
USELESS/USDT:USDT,LONG,2025-09-08T12:55:00+00:00,2025-09-08T13:50:00+00:00,0.2503,0.24768324060677996,0.26061607068480985,0.24768324060677996,SL,-0.01045449218226154,-0.01305449218226154,2.2,0.0044,-0.02871988280097539
FXS/USDT:USDT,LONG,2025-09-08T13:15:00+00:00,2025-09-08T14:00:00+00:00,2.9664,3.050335236811244,3.050335236811244,2.945109110662514,TP,0.02829531985276558,0.02569531985276558,2.2,0.0044,0.056529703676084286
CUDIS/USDT:USDT,LONG,2025-09-08T13:45:00+00:00,2025-09-08T14:00:00+00:00,0.10052,0.09918274281913726,0.10579187927070885,0.09918274281913726,SL,-0.013303394159000557,-0.015903394159000557,2.2,0.0044,-0.03498746714980123
LINEA/USDT:USDT,LONG,2025-09-08T14:20:00+00:00,2025-09-08T14:25:00+00:00,0.02988,0.029459417879659146,0.031538064128266825,0.029459417879659146,SL,-0.014075706838716685,-0.016675706838716685,2.2,0.0044,-0.03668655504517671
AIO/USDT:USDT,LONG,2025-09-08T10:00:00+00:00,2025-09-08T14:30:00+00:00,0.08107,0.08961123277857329,0.08961123277857329,0.07890344339275214,TP,0.10535626962591939,0.10275626962591938,2.2,0.0044,0.22606379317702266
API3/USDT:USDT,LONG,2025-09-08T04:35:00+00:00,2025-09-08T14:35:00+00:00,1.0053,1.0222019345216906,1.0222019345216906,1.0010126800237664,TP,0.016812826541023108,0.014212826541023108,2.2,0.0044,0.03126821839025084
XNY/USDT:USDT,LONG,2025-09-08T13:00:00+00:00,2025-09-08T14:35:00+00:00,0.013128,0.016121685084691577,0.016121685084691577,0.0123686262224197,TP,0.2280381691568842,0.22543816915688422,2.2,0.0044,0.4959639721451453
AIO/USDT:USDT,LONG,2025-09-08T14:40:00+00:00,2025-09-08T14:45:00+00:00,0.09458,0.09274929916743073,0.10179718597455192,0.09274929916743073,SL,-0.019356109458334405,-0.021956109458334407,2.2,0.0044,-0.0483034408083357
WLD/USDT:USDT,LONG,2025-09-08T14:05:00+00:00,2025-09-08T14:55:00+00:00,1.3799,1.4717083860438325,1.4717083860438325,1.356612019149857,TP,0.06653263717938443,0.06393263717938442,2.2,0.0044,0.14065180179464576
XNY/USDT:USDT,LONG,2025-09-08T14:35:00+00:00,2025-09-08T14:55:00+00:00,0.016268,0.015428671159718233,0.01957689254341851,0.015428671159718233,SL,-0.05159385543900713,-0.054193855439007135,2.2,0.0044,-0.1192264819658157
LINEA/USDT:USDT,LONG,2025-09-08T14:25:00+00:00,2025-09-08T15:15:00+00:00,0.0289,0.03116884526196205,0.03116884526196205,0.028324488031112063,TP,0.07850675646927513,0.07590675646927512,2.2,0.0044,0.16699486423240528
ATH/USDT:USDT,LONG,2025-09-08T13:45:00+00:00,2025-09-08T15:20:00+00:00,0.03428,0.035767371257015734,0.035767371257015734,0.03390271558358625,TP,0.043388893145149834,0.04078889314514983,2.2,0.0044,0.08973556491932963
A2Z/USDT:USDT,LONG,2025-09-08T09:05:00+00:00,2025-09-08T15:25:00+00:00,0.006151,0.006298372604685687,0.006298372604685687,0.0061136176807626555,TP,0.023959129358752513,0.02135912935875251,2.2,0.0044,0.04699008458925553
